diseaseId,targetId,associationScore
EFO_0004286,ENSG00000184500,0.6462549358239276
EFO_0004302,ENSG00000140470,0.510639883588486
EFO_0004305,ENSG00000135363,0.5303954817205344
EFO_0004305,ENSG00000179833,0.5395807014533759
EFO_0004305,ENSG00000257017,0.5754738942024162
EFO_0004309,ENSG00000072858,0.5111255971822061
EFO_0004309,ENSG00000091583,0.5755974443049697
EFO_0004309,ENSG00000110090,0.5009600841571897
EFO_0004309,ENSG00000153944,0.5014621476686846
EFO_0004309,ENSG00000157554,0.5328133985924868
EFO_0004309,ENSG00000243509,0.509922959402174
EFO_0004338,ENSG00000021826,0.5078194997243403
EFO_0004338,ENSG00000099139,0.5082306042688971
EFO_0004338,ENSG00000131323,0.5118473728213229
EFO_0004338,ENSG00000166436,0.505721360059361
EFO_0004338,ENSG00000168137,0.500200324124404
EFO_0004338,ENSG00000184672,0.5089555816657176
EFO_0004338,ENSG00000198648,0.5097184567415687
EFO_0004338,ENSG00000198945,0.5637107850040667
EFO_0004340,ENSG00000114455,0.5129114429459285
EFO_0004340,ENSG00000136891,0.53953999131022
EFO_0004340,ENSG00000164853,0.5004144185106257
EFO_0004340,ENSG00000168137,0.5183047733341627
EFO_0004346,ENSG00000134917,0.5699875878070171
EFO_0004346,ENSG00000162434,0.5142224161164166
EFO_0004348,ENSG00000152601,0.5138261424985342
EFO_0004348,ENSG00000153814,0.5088719772953245
EFO_0004348,ENSG00000169752,0.518678209779303
EFO_0004458,ENSG00000119547,0.5197277458963541
EFO_0004458,ENSG00000151414,0.5110092128820106
EFO_0004468,ENSG00000138083,0.5063552782699428
EFO_0004509,ENSG00000127152,0.5045804331309177
EFO_0004509,ENSG00000135218,0.5055848640718349
EFO_0004509,ENSG00000175189,0.5351216818234273
EFO_0004527,ENSG00000137198,0.7157491693453164
EFO_0004527,ENSG00000164442,0.5018209782497917
EFO_0004528,ENSG00000096968,0.5124114896692917
EFO_0004528,ENSG00000112339,0.5021047987297442
EFO_0004528,ENSG00000197272,0.5171075868936303
EFO_0004528,ENSG00000235169,0.5438037632701106
EFO_0004529,ENSG00000149591,0.5505930768874975
EFO_0004530,ENSG00000138821,0.5520118831551621
EFO_0004530,ENSG00000151090,0.5270917600844816
EFO_0004530,ENSG00000155158,0.5816265083210523
EFO_0004530,ENSG00000167910,0.5080401630797095
EFO_0004530,ENSG00000196620,0.5180334640610712
EFO_0004530,ENSG00000215817,0.5082946643448654
EFO_0004531,ENSG00000101076,0.542283146470931
EFO_0004532,ENSG00000065243,0.540150056739718
EFO_0004532,ENSG00000149256,0.5239542947906085
EFO_0004532,ENSG00000155629,0.5516779630662877
EFO_0004532,ENSG00000196616,0.5322364862230275
EFO_0004533,ENSG00000073734,0.7224373257221586
EFO_0004536,ENSG00000066468,0.5048893892667052
EFO_0004541,ENSG00000103222,0.5113735008956463
EFO_0004541,ENSG00000112715,0.5301870115454452
EFO_0004541,ENSG00000167895,0.5653254938470447
EFO_0004570,ENSG00000029534,0.5883460597690715
EFO_0004570,ENSG00000105877,0.5307820195686098
EFO_0004570,ENSG00000108846,0.5522798425785296
EFO_0004574,ENSG00000050344,0.5034797632808835
EFO_0004574,ENSG00000162402,0.5362924692084523
EFO_0004587,ENSG00000149596,0.5007233345524826
EFO_0004587,ENSG00000183087,0.5348138790761376
EFO_0004593,ENSG00000148737,0.5173337313036339
EFO_0004611,ENSG00000006453,0.5048250319753307
EFO_0004611,ENSG00000112242,0.506731859885609
EFO_0004611,ENSG00000145850,0.5826843843420207
EFO_0004612,ENSG00000109758,0.5665807316437395
EFO_0004612,ENSG00000113161,0.5451104603026156
EFO_0004612,ENSG00000116678,0.5056092423861452
EFO_0004612,ENSG00000134824,0.5254571898337111
EFO_0004612,ENSG00000156006,0.5086406542076213
EFO_0004612,ENSG00000196498,0.5221638374226605
EFO_0004612,ENSG00000267508,0.5097601763964358
EFO_0004615,ENSG00000138246,0.5397066340221048
EFO_0004617,ENSG00000171885,0.5369529459365168
EFO_0004627,ENSG00000115380,0.5095002674687487
EFO_0004627,ENSG00000127663,0.5026354681686928
EFO_0004627,ENSG00000138101,0.501966228544398
EFO_0004627,ENSG00000143126,0.5451864903281254
EFO_0004627,ENSG00000153006,0.5108151412360806
EFO_0004627,ENSG00000164631,0.6695791983274754
EFO_0004627,ENSG00000243989,0.6440073035958609
EFO_0004641,ENSG00000107957,0.5181810110305306
EFO_0004670,ENSG00000130203,0.5330161824511518
EFO_0004696,ENSG00000012504,0.6530375949543314
EFO_0004696,ENSG00000136630,0.5450593251395968
EFO_0004696,ENSG00000170608,0.5846475088050714
EFO_0004705,ENSG00000109684,0.5157101011323055
EFO_0004705,ENSG00000123908,0.5186001980708446
EFO_0004705,ENSG00000134215,0.5367677830894553
EFO_0004705,ENSG00000174343,0.5053447656209253
EFO_0004705,ENSG00000181751,0.5177592893752354
EFO_0004713,ENSG00000115602,0.5250853200168049
EFO_0004725,ENSG00000119943,0.5546044748053472
EFO_0004725,ENSG00000196620,0.5533557440119709
EFO_0004732,ENSG00000186205,0.53969481802822
EFO_0004732,ENSG00000198670,0.5337315262319741
EFO_0004736,ENSG00000137962,0.5105851914217645
EFO_0004747,ENSG00000163737,0.5295365608682174
EFO_0004761,ENSG00000071127,0.5065011351873459
EFO_0004784,ENSG00000143870,0.5106196806261369
EFO_0004784,ENSG00000170500,0.5158867456121861
EFO_0004833,ENSG00000103966,0.5218374954865579
EFO_0004833,ENSG00000107738,0.5687825628348249
EFO_0004833,ENSG00000118513,0.5026771053392373
EFO_0004833,ENSG00000177663,0.5815698555204964
EFO_0004833,ENSG00000180871,0.672283504139714
EFO_0004838,ENSG00000124827,0.6629585074639799
EFO_0004838,ENSG00000140961,0.503788661797455
EFO_0004838,ENSG00000156535,0.5278391345867538
EFO_0004838,ENSG00000172380,0.5226721807358664
EFO_0004842,ENSG00000021826,0.5422571141885082
EFO_0004842,ENSG00000124357,0.544083097169028
EFO_0004842,ENSG00000130876,0.5204557808123107
EFO_0004842,ENSG00000136630,0.5462140715577875
EFO_0004842,ENSG00000152804,0.50724517137323
EFO_0004842,ENSG00000186652,0.5532417153009863
EFO_0004908,ENSG00000169856,0.5044016364448445
EFO_0004908,ENSG00000186642,0.5107823508585373
EFO_0004991,ENSG00000168263,0.5884648476085849
EFO_0004995,ENSG00000115380,0.5660832343870852
EFO_0004995,ENSG00000139083,0.5004295478522628
EFO_0004995,ENSG00000144218,0.5011114872060999
EFO_0004995,ENSG00000146374,0.557371125980567
EFO_0004995,ENSG00000168792,0.5219770832238417
EFO_0004995,ENSG00000169851,0.5056103998242683
EFO_0004995,ENSG00000170927,0.5023899355467633
EFO_0004995,ENSG00000257315,0.5044546820025456
EFO_0005046,ENSG00000211896,0.5875280242363392
EFO_0005058,ENSG00000139209,0.5243173356341383
EFO_0005090,ENSG00000139977,0.5236197121184752
EFO_0005091,ENSG00000103966,0.5243103366538862
EFO_0005091,ENSG00000118513,0.5469115576893935
EFO_0005091,ENSG00000119919,0.5363265374480172
EFO_0005106,ENSG00000091656,0.5368971776049536
EFO_0005106,ENSG00000111276,0.5230303909805663
EFO_0005106,ENSG00000113389,0.5454790350929372
EFO_0005106,ENSG00000128284,0.5009789892763679
EFO_0005106,ENSG00000132437,0.5339278155489291
EFO_0005106,ENSG00000166033,0.5045135258832872
EFO_0005106,ENSG00000170385,0.5089329773366019
EFO_0005106,ENSG00000180251,0.5007280655243919
EFO_0005541,ENSG00000138675,0.5965356796105081
EFO_0005680,ENSG00000109917,0.5139621038689877
EFO_0005680,ENSG00000146374,0.5358599501048228
EFO_0005680,ENSG00000257017,0.5679550601019031
EFO_0005687,ENSG00000006116,0.6013395707531605
EFO_0005687,ENSG00000075461,0.6013395707531605
EFO_0005741,ENSG00000185130,0.5036449973405852
EFO_0005762,ENSG00000166862,0.6013395707531605
EFO_0005763,ENSG00000124782,0.5661865260808898
EFO_0005763,ENSG00000125733,0.501735791858255
EFO_0005763,ENSG00000134917,0.5747147452920462
EFO_0005763,ENSG00000136379,0.5180967775992732
EFO_0005763,ENSG00000136999,0.5557586837767609
EFO_0005763,ENSG00000181915,0.5275259301757025
EFO_0005763,ENSG00000204138,0.5182270814647482
EFO_0005772,ENSG00000029363,0.5123624216970718
EFO_0005772,ENSG00000053371,0.5263387150917173
EFO_0005772,ENSG00000099942,0.5602284765429092
EFO_0005772,ENSG00000104313,0.5398738289688356
EFO_0005772,ENSG00000117682,0.5280670002233634
EFO_0005772,ENSG00000122257,0.5575388210305766
EFO_0005772,ENSG00000122952,0.5267715533409181
EFO_0005772,ENSG00000128626,0.5196906326129386
EFO_0005772,ENSG00000133398,0.5052921496405365
EFO_0005772,ENSG00000138459,0.5503120777399936
EFO_0005772,ENSG00000139505,0.5301580407265782
EFO_0005772,ENSG00000141279,0.5241908187343851
EFO_0005772,ENSG00000144840,0.5094596905377848
EFO_0005772,ENSG00000147133,0.5074257818332781
EFO_0005772,ENSG00000150867,0.5110046129011329
EFO_0005772,ENSG00000159399,0.5413259448068183
EFO_0005772,ENSG00000163399,0.5342519496457654
EFO_0005772,ENSG00000164611,0.5483509589884717
EFO_0005772,ENSG00000165280,0.5076464658413912
EFO_0005772,ENSG00000166471,0.5412864994918001
EFO_0005772,ENSG00000167615,0.5091691366390021
EFO_0005772,ENSG00000169169,0.505775953698214
EFO_0005772,ENSG00000170312,0.5354196470074021
EFO_0005772,ENSG00000174238,0.5179821710451777
EFO_0005772,ENSG00000174953,0.5226723039395863
EFO_0005772,ENSG00000180817,0.5649932910343888
EFO_0005772,ENSG00000182220,0.5380810498062295
EFO_0005772,ENSG00000183048,0.5036449973405852
EFO_0005772,ENSG00000185668,0.534736240175867
EFO_0005772,ENSG00000198963,0.5481877934824944
EFO_0005772,ENSG00000205922,0.5498320121739226
EFO_0005772,ENSG00000244038,0.54254331479137
EFO_0005856,ENSG00000232810,0.5570139002055665
EFO_0005952,ENSG00000258947,0.5222276334399641
EFO_0006334,ENSG00000091513,0.5298964352150637
EFO_0006335,ENSG00000082781,0.5617792591842318
EFO_0006335,ENSG00000111252,0.5427013584101478
EFO_0006335,ENSG00000132970,0.5250780619635701
EFO_0006336,ENSG00000134259,0.5493304546085238
EFO_0006336,ENSG00000147454,0.5204611242667909
EFO_0006336,ENSG00000169946,0.501622676970946
EFO_0006336,ENSG00000176697,0.5136457346992093
EFO_0006336,ENSG00000186340,0.5510983602245586
EFO_0006340,ENSG00000033867,0.5164180068061412
EFO_0006340,ENSG00000101384,0.5295615342826258
EFO_0006340,ENSG00000124203,0.5061405345984114
EFO_0006340,ENSG00000131165,0.5025309185343965
EFO_0006340,ENSG00000138829,0.5204108086169177
EFO_0006340,ENSG00000164330,0.5020412382911672
EFO_0006340,ENSG00000167193,0.5044687730826845
EFO_0006340,ENSG00000181915,0.5491008283344195
EFO_0006505,ENSG00000133019,0.5790803178824621
EFO_0006788,ENSG00000075461,0.5697523945972589
EFO_0007328,ENSG00000047410,0.5415725491811313
EFO_0007328,ENSG00000138750,0.5415725491811313
EFO_0007660,ENSG00000170396,0.5098976193292094
EFO_0007777,ENSG00000113389,0.5068929877996603
EFO_0007777,ENSG00000146197,0.5373275403110316
EFO_0007788,ENSG00000168769,0.5112857984665998
EFO_0007788,ENSG00000177666,0.5117955885837973
EFO_0007800,ENSG00000100485,0.5489873558599043
EFO_0007800,ENSG00000168702,0.5276289999391351
EFO_0007800,ENSG00000171303,0.5000087278820489
EFO_0007800,ENSG00000182463,0.5261492589461666
EFO_0007814,ENSG00000164619,0.5663869828528646
EFO_0007931,ENSG00000084674,0.5506396318570902
EFO_0007984,ENSG00000042062,0.5116102804071243
EFO_0007984,ENSG00000147443,0.5069613316682641
EFO_0007984,ENSG00000175591,0.5411121837709609
EFO_0007984,ENSG00000183508,0.5131316953953492
EFO_0007985,ENSG00000013016,0.5345916913775756
EFO_0007985,ENSG00000090534,0.7106242684826525
EFO_0007985,ENSG00000117400,0.7139450563280867
EFO_0007985,ENSG00000125910,0.5423932049679664
EFO_0007986,ENSG00000074660,0.5556307553807635
EFO_0007986,ENSG00000086232,0.6384217849548433
EFO_0007986,ENSG00000121879,0.505035743921214
EFO_0007986,ENSG00000139725,0.5095606962697773
EFO_0007986,ENSG00000154188,0.502465826323558
EFO_0007986,ENSG00000185305,0.5367597935034143
EFO_0007989,ENSG00000159216,0.5281307316952739
EFO_0007989,ENSG00000162613,0.500981392527633
EFO_0007990,ENSG00000148400,0.549007783286665
EFO_0007991,ENSG00000124357,0.5020182942856255
EFO_0007991,ENSG00000166949,0.5386799432451261
EFO_0007991,ENSG00000171456,0.5238892637479161
EFO_0007992,ENSG00000005381,0.6415564944259783
EFO_0007993,ENSG00000147443,0.505106408366687
EFO_0007993,ENSG00000151623,0.5095553611807615
EFO_0007993,ENSG00000163219,0.5128395115935409
EFO_0008039,ENSG00000115380,0.5109156824190807
EFO_0008287,ENSG00000026751,0.5182139727718625
EFO_0008546,ENSG00000168539,0.5036449973405852
EFO_0008591,ENSG00000138075,0.5336719666317756
EFO_0008591,ENSG00000143921,0.5383452808462125
EFO_0008595,ENSG00000130164,0.7007857882790564
EFO_0008595,ENSG00000198670,0.5177925751132807
EFO_0009029,ENSG00000116014,0.5800799524202486
EFO_0009032,ENSG00000143374,0.7528274158291457
EFO_0009188,ENSG00000140443,0.5242151761326524
EFO_0009188,ENSG00000156515,0.5137949947519085
EFO_0009188,ENSG00000175164,0.5448363126021755
EFO_0009188,ENSG00000275832,0.5118442784774967
EFO_0009202,ENSG00000163554,0.5173748997370222
EFO_0009270,ENSG00000129214,0.588741987088502
EFO_0009516,ENSG00000168356,0.5594603633945181
EFO_0009765,ENSG00000118596,0.5324950831259627
EFO_0009765,ENSG00000166407,0.5422293842731765
EFO_0009765,ENSG00000180530,0.5071323662576219
EFO_0009776,ENSG00000118520,0.5263175845283786
EFO_0009792,ENSG00000130203,0.5216723842714132
EFO_0010088,ENSG00000130203,0.5054194800545028
EFO_0010091,ENSG00000127948,0.5549807391694798
EFO_0010114,ENSG00000162390,0.5100253961209293
EFO_0010116,ENSG00000101076,0.534850776078265
EFO_0010118,ENSG00000100979,0.501716315340706
EFO_0010119,ENSG00000143126,0.5530677567736537
EFO_0010155,ENSG00000172260,0.530643975820874
EFO_0010264,ENSG00000185963,0.7384813440483773
EFO_0010351,ENSG00000090621,0.5304373685833238
EFO_0010351,ENSG00000103047,0.519922513873188
EFO_0010351,ENSG00000116641,0.5246933265227918
EFO_0010351,ENSG00000125844,0.5064320344128166
EFO_0010351,ENSG00000135100,0.5255150723023061
EFO_0010351,ENSG00000183087,0.5765195252176527
EFO_0010551,ENSG00000241635,0.5032074069787213
EFO_0010701,ENSG00000145675,0.5026116750025965
EFO_0010701,ENSG00000168769,0.5426894256645808
EFO_0010733,ENSG00000084674,0.7096406034644526
EFO_0010968,ENSG00000164695,0.5209066469088232
EFO_0011005,ENSG00000163694,0.5977947261325213
EFO_0011011,ENSG00000068078,0.5431676517432146
EFO_0011011,ENSG00000112773,0.5375348690349115
EFO_0011011,ENSG00000125845,0.5528255359387888
EFO_0011011,ENSG00000164190,0.5038760358971632
EFO_0011011,ENSG00000178177,0.7066009234844809
EFO_0011011,ENSG00000182752,0.6133811597497725
EFO_0020026,ENSG00000116745,0.5112925243826391
EFO_0020094,ENSG00000156486,0.5552925600330452
EFO_0020945,ENSG00000257017,0.5474997541059553
EFO_0020946,ENSG00000110244,0.5052051738659955
EFO_0020946,ENSG00000118557,0.5163127156566013
EFO_0020946,ENSG00000158874,0.5739635609505122
EFO_0020946,ENSG00000186188,0.5256402823092667
EFO_0020946,ENSG00000198185,0.5024425920382164
EFO_0020947,ENSG00000110245,0.6793418285247546
EFO_0020947,ENSG00000119927,0.5042273103285647
EFO_0021033,ENSG00000241635,0.5240022360482784
EFO_0021897,ENSG00000124713,0.5227973903515967
EFO_0021898,ENSG00000110243,0.6774285622644386
EFO_0021899,ENSG00000186205,0.5318109938772241
EFO_0021900,ENSG00000005421,0.5447521627317033
EFO_0021902,ENSG00000109758,0.5015893627029109
EFO_0022145,ENSG00000165029,0.5201123302627171
EFO_0022146,ENSG00000138675,0.5030861157527289
EFO_0022149,ENSG00000261701,0.5094074437077952
EFO_0022153,ENSG00000130164,0.6116203001560109
EFO_0022153,ENSG00000198670,0.5453716941631723
EFO_0022155,ENSG00000173511,0.5147259387836957
EFO_0022161,ENSG00000166035,0.6369922346850632
EFO_0022161,ENSG00000175445,0.5000170395555653
EFO_0022163,ENSG00000154262,0.5028827813460449
EFO_0022169,ENSG00000087237,0.5460564647302281
EFO_0022169,ENSG00000130208,0.5170414886848153
EFO_0022172,ENSG00000015520,0.5148754147433713
EFO_0022175,ENSG00000109758,0.5327627077860816
EFO_0022178,ENSG00000146374,0.5535081822955116
EFO_0022189,ENSG00000165029,0.6855983899079485
EFO_0022226,ENSG00000070540,0.5128357437685186
EFO_0022228,ENSG00000109758,0.5404336116858532
EFO_0022228,ENSG00000143126,0.5451852871322717
EFO_0022230,ENSG00000161649,0.5342220526857199
EFO_0022234,ENSG00000213398,0.6883094629692229
EFO_0022237,ENSG00000084674,0.6236224382956496
EFO_0022237,ENSG00000146374,0.5506291731580286
EFO_0022238,ENSG00000130203,0.5424704180880532
EFO_0022239,ENSG00000110245,0.5339611643803521
EFO_0022240,ENSG00000110245,0.5621466787435067
EFO_0022240,ENSG00000130203,0.5518432932314933
EFO_0022241,ENSG00000166035,0.6283037729563594
EFO_0022242,ENSG00000161649,0.5380598366477987
EFO_0022243,ENSG00000084674,0.5039720014162129
EFO_0022252,ENSG00000110243,0.5038371135483293
EFO_0022253,ENSG00000175445,0.5955286477839579
EFO_0022254,ENSG00000110245,0.5476126085190945
EFO_0022256,ENSG00000109072,0.5242891043922346
EFO_0022257,ENSG00000158874,0.5100362057033694
EFO_0022259,ENSG00000091583,0.5131084486769295
EFO_0022262,ENSG00000110245,0.5702717628428006
EFO_0022262,ENSG00000167772,0.5325368110646591
EFO_0022263,ENSG00000183087,0.510392631511008
EFO_0022265,ENSG00000167772,0.5921213084057777
EFO_0022265,ENSG00000169174,0.6303998290130374
EFO_0022265,ENSG00000275342,0.5093174371568329
EFO_0022266,ENSG00000161649,0.5021574457655783
EFO_0022266,ENSG00000186205,0.5074776744849187
EFO_0022267,ENSG00000084674,0.538239346964682
EFO_0022267,ENSG00000175445,0.6005313548682303
EFO_0022268,ENSG00000134243,0.5588565457146413
EFO_0022268,ENSG00000160447,0.5188449660471364
EFO_0022270,ENSG00000158874,0.5257999101439791
EFO_0022273,ENSG00000141505,0.5164818829298665
EFO_0022274,ENSG00000146374,0.5475574672241479
EFO_0022275,ENSG00000084674,0.7178232806234061
EFO_0022277,ENSG00000087237,0.5242920918036066
EFO_0022280,ENSG00000143641,0.5354759285937758
EFO_0022280,ENSG00000186205,0.5246135058284982
EFO_0022282,ENSG00000131748,0.5174914723958404
EFO_0022284,ENSG00000087237,0.5427739383491292
EFO_0022284,ENSG00000146374,0.5047840679861533
EFO_0022286,ENSG00000173511,0.502175140522813
EFO_0022286,ENSG00000175445,0.5960401678600883
EFO_0022289,ENSG00000143641,0.5298919289607555
EFO_0022289,ENSG00000143921,0.5177097853668076
EFO_0022289,ENSG00000166035,0.6515628641338538
EFO_0022290,ENSG00000122194,0.5318064655384144
EFO_0022295,ENSG00000158874,0.5266244561363225
EFO_0022297,ENSG00000145850,0.5445465013019437
EFO_0022298,ENSG00000084674,0.5336183571518256
EFO_0022301,ENSG00000145850,0.5551250691561355
EFO_0022301,ENSG00000183087,0.5424767446142483
EFO_0022303,ENSG00000130203,0.5699990184854791
EFO_0022303,ENSG00000175445,0.5770351579045033
EFO_0022303,ENSG00000176697,0.5050219274376708
EFO_0022304,ENSG00000167772,0.5519205669571698
EFO_0022305,ENSG00000196616,0.5705018161599138
EFO_0022307,ENSG00000167772,0.5260911381158885
EFO_0022308,ENSG00000130164,0.6940946727831144
EFO_0022309,ENSG00000145850,0.541068452474627
EFO_0022310,ENSG00000021826,0.5201162351774272
EFO_0022313,ENSG00000146374,0.5536032814416937
EFO_0022318,ENSG00000110243,0.6057513153716331
EFO_0022318,ENSG00000167772,0.5378732907341623
EFO_0022319,ENSG00000155158,0.5259563349453853
EFO_0022319,ENSG00000165029,0.5191891572951135
EFO_0022320,ENSG00000084674,0.686610900452947
EFO_0022323,ENSG00000145850,0.5396599456492595
EFO_0022325,ENSG00000198945,0.5124543032959912
EFO_0022328,ENSG00000118137,0.5269621317206888
EFO_0022332,ENSG00000100344,0.5161585767457973
EFO_0022336,ENSG00000173511,0.531044375554857
EFO_0800031,ENSG00000078070,0.5260981384076813
EFO_0800136,ENSG00000104524,0.5040170887891211
EFO_0800201,ENSG00000165449,0.5156771247555223
EFO_0800278,ENSG00000105398,0.5198503463530761
EFO_0800286,ENSG00000145626,0.5129507638273983
EFO_0800341,ENSG00000134538,0.5089788961895622
EFO_0803540,ENSG00000100600,0.5098530579051089
EFO_0920030,ENSG00000109758,0.5036629690223297
EFO_1000015,ENSG00000120457,0.5101744369370512
EFO_1000749,ENSG00000156738,0.5446176726327555
EFO_1000860,ENSG00000273079,0.5594025470045172
EFO_1000941,ENSG00000153253,0.5270978632775541
EFO_1000954,ENSG00000139351,0.6019906679511794
EFO_1001051,ENSG00000183813,0.5411035660765073
EFO_1001069,ENSG00000188778,0.5213136861248395
EFO_1001175,ENSG00000198785,0.5594025470045172
EFO_1001222,ENSG00000113580,0.5831576964310052
EFO_1001375,ENSG00000165757,0.5381799191774489
EFO_1001494,ENSG00000111424,0.598416006169732
EFO_1001502,ENSG00000213281,0.56307198931782
EFO_1001892,ENSG00000163285,0.5628241777134321
EFO_1001902,ENSG00000155657,0.525561655861073
HP_0000023,ENSG00000101955,0.5032727569480281
HP_0000023,ENSG00000115380,0.6689939339549437
HP_0000407,ENSG00000196576,0.5036449973405852
HP_0000556,ENSG00000048342,0.5240542779016238
HP_0000556,ENSG00000070729,0.6487841148848221
HP_0000556,ENSG00000144191,0.571310073644226
HP_0000739,ENSG00000186297,0.6014714331455981
HP_0000924,ENSG00000064225,0.5217800581811878
HP_0000924,ENSG00000169071,0.5336432683834615
HP_0000924,ENSG00000172260,0.5313620182666006
HP_0000924,ENSG00000189283,0.5062607256382486
HP_0000924,ENSG00000263001,0.5024334139372431
HP_0001249,ENSG00000078369,0.5414423842891276
HP_0001249,ENSG00000110367,0.5555795446858545
HP_0001249,ENSG00000146247,0.5447200242419494
HP_0001250,ENSG00000109158,0.5932928916133903
HP_0001250,ENSG00000182256,0.5932928916133903
HP_0001258,ENSG00000172817,0.5557835951235279
HP_0001626,ENSG00000022267,0.5288725407457741
HP_0001626,ENSG00000151067,0.5552993625925076
HP_0001876,ENSG00000185339,0.6262350769875715
HP_0002014,ENSG00000095303,0.5571949048475466
HP_0002018,ENSG00000168539,0.5267715533409181
HP_0002019,ENSG00000164270,0.5930867649174633
HP_0004308,ENSG00000183873,0.5850316741851375
HP_0006536,ENSG00000169252,0.6034742826231633
HP_0007700,ENSG00000186790,0.6382929146689442
HP_0011499,ENSG00000120907,0.5227391944508193
HP_0012531,ENSG00000151834,0.5727896222905992
HP_0012531,ENSG00000176884,0.5308735539829853
HP_0030051,ENSG00000163359,0.5008046918722531
HP_0200026,ENSG00000073756,0.5518510185146126
MONDO_0000129,ENSG00000171503,0.6643132966221754
MONDO_0000171,ENSG00000085998,0.6640596339903054
MONDO_0000171,ENSG00000118600,0.5025145927259006
MONDO_0000212,ENSG00000019186,0.5742591445186866
MONDO_0000507,ENSG00000135486,0.5110454952606917
MONDO_0000732,ENSG00000156709,0.6094249049122672
MONDO_0000831,ENSG00000095303,0.5634112861621412
MONDO_0001056,ENSG00000138081,0.5520624642828347
MONDO_0001336,ENSG00000084674,0.5404368960710868
MONDO_0001384,ENSG00000237412,0.5080431744933358
MONDO_0001658,ENSG00000042832,0.5566706135711291
MONDO_0002009,ENSG00000151834,0.606005995830561
MONDO_0002009,ENSG00000168412,0.5801152346361429
MONDO_0002009,ENSG00000168959,0.5106975082924097
MONDO_0002009,ENSG00000184845,0.5610032073512944
MONDO_0002050,ENSG00000116032,0.5264018725851461
MONDO_0002050,ENSG00000163285,0.5318200158198664
MONDO_0002108,ENSG00000165409,0.5552782783224266
MONDO_0002175,ENSG00000000971,0.5323917705717368
MONDO_0004857,ENSG00000073756,0.5474039402263502
MONDO_0004975,ENSG00000087085,0.6245714155521457
MONDO_0004975,ENSG00000176749,0.6081766301963779
MONDO_0004979,ENSG00000091181,0.6106030610572066
MONDO_0004979,ENSG00000125347,0.5432173588361228
MONDO_0004979,ENSG00000169194,0.6647879516297698
MONDO_0004992,ENSG00000051180,0.5555719140228785
MONDO_0004992,ENSG00000077420,0.608518836709466
MONDO_0004992,ENSG00000111790,0.5744702120213269
MONDO_0004992,ENSG00000114354,0.5673168894108999
MONDO_0004992,ENSG00000137285,0.5332653690549215
MONDO_0004992,ENSG00000171557,0.5937469426656642
MONDO_0004992,ENSG00000186895,0.5861830533133313
MONDO_0004992,ENSG00000196782,0.5748279253038351
MONDO_0005041,ENSG00000143183,0.5258045394930767
MONDO_0005041,ENSG00000154188,0.5006587683612336
MONDO_0005090,ENSG00000179546,0.5885173052698893
MONDO_0005147,ENSG00000049768,0.5464945533773461
MONDO_0005147,ENSG00000103811,0.5487920056935149
MONDO_0005147,ENSG00000135100,0.689031413716372
MONDO_0005147,ENSG00000175354,0.5066472956583367
MONDO_0005148,ENSG00000118971,0.5337000215345251
MONDO_0005148,ENSG00000127870,0.5153967051227178
MONDO_0005148,ENSG00000171791,0.505106233833061
MONDO_0005178,ENSG00000050628,0.5858140383493767
MONDO_0005180,ENSG00000100225,0.5655179871087032
MONDO_0005180,ENSG00000133019,0.5374148054147977
MONDO_0005180,ENSG00000197746,0.6230280328877587
MONDO_0005271,ENSG00000143631,0.6223381301055546
MONDO_0005277,ENSG00000072952,0.5477261841711767
MONDO_0005301,ENSG00000155097,0.5020800611008159
MONDO_0005301,ENSG00000158864,0.5363379139781589
MONDO_0005301,ENSG00000171126,0.590470354291179
MONDO_0007079,ENSG00000120251,0.56562054310595
MONDO_0007079,ENSG00000268089,0.5950428142369569
MONDO_0007254,ENSG00000048392,0.5456607055413674
MONDO_0007295,ENSG00000189056,0.5034622923040655
MONDO_0007374,ENSG00000120942,0.8237874197083584
MONDO_0007379,ENSG00000187242,0.6965873612678511
MONDO_0007435,ENSG00000111676,0.6401938408968781
MONDO_0007451,ENSG00000167580,0.8184650600581145
MONDO_0007576,ENSG00000117713,0.5291823211112742
MONDO_0007639,ENSG00000135437,0.8286224941258746
MONDO_0007728,ENSG00000162736,0.7252336798051096
MONDO_0007739,ENSG00000103546,0.5073760817086389
MONDO_0007739,ENSG00000165646,0.5924508617832491
MONDO_0007850,ENSG00000165474,0.7929663301372907
MONDO_0007919,ENSG00000037280,0.7913874213064707
MONDO_0008093,ENSG00000174775,0.7249857643417708
MONDO_0008170,ENSG00000062822,0.5231859296906447
MONDO_0008198,ENSG00000120149,0.7131818731729355
MONDO_0008246,ENSG00000134376,0.7549811652062968
MONDO_0008315,ENSG00000263639,0.5475974155562161
MONDO_0008393,ENSG00000100393,0.5302033876238327
MONDO_0008422,ENSG00000113013,0.6538771375054283
MONDO_0008546,ENSG00000068078,0.8187917360264103
MONDO_0008555,ENSG00000107890,0.7863757035907808
MONDO_0008630,ENSG00000080644,0.7210063855464316
MONDO_0008701,ENSG00000100815,0.6850677902565062
MONDO_0008771,ENSG00000108950,0.8101710797209964
MONDO_0008814,ENSG00000118520,0.7802233961679463
MONDO_0008903,ENSG00000133703,0.6344089099257171
MONDO_0009026,ENSG00000100030,0.5048197404401512
MONDO_0009044,ENSG00000244474,0.6632495773300906
